split_1	split_2	split_3
33192	17423	5316
33193	6834	9019
33197	35365	41381
33198	7646	7907
33200	31014	35864
33201	38359	35388
33207	49866	38253
33209	43621	49090
33210	34447	34560
33211	18462	12499
33212	4414	14459
33213	29646	9203
33216	17707	3313
33219	894	19106
33221	6858	26024
33222	23600	32229
33223	22393	48690
33225	12413	32538
33227	6687	20764
33232	7320	36400
33233	23212	19771
33234	19099	3006
33238	41678	14943
33239	17632	26712
33240	26135	42145
33241	11863	49645
33247	10407	45051
33252	14237	6588
33253	12563	32462
33255	2880	15908
33258	37112	6072
33259	33756	30842
33260	39669	42645
33261	4248	28492
33263	21340	31291
33266	32244	37187
33267	10838	33207
33270	7912	38263
33272	44699	22016
33273	49575	2421
33277	10140	47277
33278	48910	31820
33282	28404	43821
33286	39183	17386
33287	36455	26312
33290	17118	40556
33292	39586	21181
33294	43710	35057
33296	37467	20488
33299	37448	43497
33300	3003	20250
33302	26873	8439
33305	46012	29948
33306	44678	22289
33312	41033	32725
33315	30932	41305
33316	8770	29124
33317	30530	30483
33321	18480	20130
33325	30196	20728
33327	7520	38673
33329	13418	10521
33330	33849	5068
33332	39348	48709
33333	25442	11795
33335	6978	38020
33336	35013	47278
33339	17030	4134
33340	42848	27157
33341	8839	8751
33343	25402	9725
33345	38077	47629
33350	19452	39860
33355	38068	8465
33356	36065	28689
33359	23581	25892
33361	31349	25238
33363	1677	13283
33365	14385	25753
33366	31256	15960
33370	39689	6934
33371	46324	23803
33372	46817	30583
33373	12081	1980
33374	22493	31898
33375	11724	13062
33376	28426	38980
33378	199	14745
33379	39803	27562
33380	29876	7798
33383	4107	37940
33385	7098	49442
33386	8360	22938
33387	14697	42814
33388	39545	10856
33393	23596	29256
33394	40233	29677
33399	15860	12004
33402	6558	44008
33403	26348	4416
33404	17249	25872
33405	26850	3696
33410	18787	22314
33412	28508	10470
33413	32983	2990
33414	8717	7777
33415	26938	13367
33416	25583	28326
33421	19536	28384
33422	31263	3558
33428	34418	38662
33431	42596	38560
33433	29977	14446
33434	6134	25588
33435	13748	1188
33436	12015	5711
33438	41167	38163
33439	34888	8519
33440	41568	7147
33443	1389	17220
33445	31123	41641
33446	11066	36028
33448	3371	46691
33449	41407	3328
33451	5296	9885
33452	47607	3846
33453	17278	14987
33454	39577	46976
33455	6393	9376
33456	8265	19846
33457	24549	34562
33458	20023	14273
33459	31983	5678
33460	23146	36748
33461	1958	2241
33463	45788	15150
33464	27221	38429
33466	39331	12619
33474	23161	24524
33477	10620	3304
33481	29901	31206
33483	12589	26433
33487	38506	49624
33489	6721	27466
33490	17430	48327
33493	35497	47304
33494	39105	22861
33496	28498	22198
33498	28518	47447
33499	48221	32123
33500	49506	46100
33502	41710	44114
33507	38111	7370
33508	41805	24448
33510	42187	13935
33511	40409	15930
33513	35007	47059
33514	14340	38811
33517	40133	32254
33518	22378	30728
33519	1935	18975
33520	4640	21153
33522	1307	18426
33523	16834	32885
33524	17417	224
33527	25717	32274
33528	12574	27668
33533	36075	6476
33534	42839	1120
33535	15857	27763
33536	40912	47125
33537	5424	11713
33539	27790	26660
33540	35541	3887
33541	33195	40838
33544	40908	7857
33547	13954	10383
33549	25687	32493
33550	12307	3708
33556	32714	9295
33557	37900	26928
33559	775	18155
33560	49069	11668
33561	28624	38930
33563	5773	42099
33565	12556	18512
33567	15286	27268
33569	25513	7151
33570	45917	18550
33571	37077	43597
33572	13192	29337
33573	45258	24284
33574	37221	39782
33575	24233	26045
33580	26184	43355
33586	42526	3260
33590	25283	39394
33597	48794	19840
33598	19929	9720
33604	8954	3852
33606	2879	48400
33607	42460	45643
33609	31032	48506
33613	22451	2748
33614	24888	33506
33615	44377	43050
33616	1260	19318
33617	14172	20839
33619	2916	3181
33620	39257	39287
33622	32180	21391
33623	39506	24282
33624	43631	35847
33627	8652	35723
33631	17761	26323
33633	28581	3638
33634	3738	25878
33635	36650	143
33636	7940	41465
33638	17940	14129
33639	732	43963
33642	126	34521
33645	20631	39635
33647	31097	32769
33649	18575	4977
33650	42893	17827
33653	45853	39693
33656	8509	33059
33658	1308	10171
33660	20323	32000
33663	45374	6177
33667	36543	32431
33668	44358	45019
33669	22382	31146
33671	48411	49649
33672	18207	8536
33673	12359	28957
33674	44820	30665
33676	23058	11595
33678	45501	40490
33679	5821	15332
33681	2222	11157
33683	31582	44005
33685	12252	45573
33687	11477	45034
33688	43161	42191
33689	28153	17580
33691	11316	36986
33694	41498	15668
33695	156	7270
33696	38318	47786
33698	33132	1592
33699	16932	27086
33701	26055	498
33702	20014	35299
33706	42359	3604
33709	36057	20389
33713	14535	10487
33714	23238	32787
33715	23408	10024
33716	8457	16152
33719	34171	21863
33720	5986	26634
33722	47689	12847
33725	23	33568
33732	12264	19987
33734	10540	10842
33735	28142	41469
33737	6008	15978
33738	9334	42108
33740	6922	6628
33742	26040	24679
33743	5769	39674
33750	28513	3073
33755	21209	48549
33756	17204	43260
33757	33459	28359
33758	36996	4127
33762	42769	13492
33763	46193	20376
33765	47537	12036
33766	2462	22209
33767	45370	28812
33768	5857	45382
33771	46834	38270
33772	36572	20114
33773	1013	2802
33774	15938	22704
33775	6382	39631
33776	49912	37901
33777	3071	7968
33780	42999	19188
33783	33091	13886
33785	39898	34459
33790	22205	3850
33792	48563	32524
33793	11079	10426
33795	48279	26764
33796	14209	45484
33797	37986	22604
33798	15246	22030
33805	13806	27776
33807	10744	33820
33809	16345	24064
33811	28809	17213
33813	42263	5237
33814	26643	42996
33816	40186	13247
33817	27880	22105
33820	11778	21111
33821	44262	30685
33823	31373	45518
33825	20815	27730
33826	14680	5127
33828	22795	40362
33829	33999	13035
33832	20281	26529
33833	18229	22039
33839	23875	26002
33841	30801	41598
33844	12354	14474
33846	23005	13450
33848	34896	34618
33851	24409	18620
33852	1718	14965
33854	2451	6618
33856	32932	34434
33860	21508	42273
33863	36361	12260
33867	15262	44065
33868	4121	27391
33873	31135	24429
33874	413	31715
33877	23505	8735
33880	42244	43913
33886	48295	46786
33890	44635	46772
33891	5167	9633
33895	23704	20323
33896	28947	18987
33899	42392	24409
33902	10285	27082
33904	49897	41841
33906	35862	19753
33908	10341	8548
33910	13564	48895
33912	22008	2926
33914	29947	21133
33916	3671	34619
33917	18054	39516
33918	12176	7094
33921	8281	40346
33922	4369	23120
33923	7816	41456
33924	44657	18361
33925	41113	34465
33929	31626	49799
33933	17451	40324
33935	35045	44891
33936	1182	19499
33938	4138	38444
33939	36906	10601
33940	22153	23564
33941	9041	42069
33942	17038	42278
33944	9268	35521
33945	19851	10642
33946	30071	6580
33947	23119	17521
33948	34393	9300
33949	37009	11954
33950	22550	26177
33956	3168	29825
33958	41594	27083
33960	10036	10352
33961	49713	32051
33963	6435	19621
33965	38709	15291
33966	4322	24135
33967	29395	45814
33968	25620	9791
33971	47598	20951
33972	45713	42728
33973	36860	4521
33974	13840	34864
33976	13083	44167
33978	27176	26247
33979	14582	6649
33980	19263	450
33981	27899	39866
33982	40332	39320
33983	13094	25041
33985	15780	30381
33987	29433	46396
33990	9909	28145
33991	15545	11588
33992	38531	6531
33995	47191	22760
33999	41855	17435
34006	11488	49296
34007	31776	4937
34012	45493	7528
34015	26564	24879
34016	42073	11261
34017	26771	34901
34021	3545	797
34024	7340	17677
34026	19654	27618
34027	38816	26029
34030	5038	35869
34034	17593	44789
34035	36263	48412
34038	6547	44735
34039	9241	36584
34041	11877	38116
34042	52	33373
34043	23485	14652
34045	24189	24989
34046	43765	48533
34048	28357	27599
34049	24598	45035
34052	48461	47512
34053	33017	5813
34054	25347	8872
34056	902	25018
34058	49691	5704
34059	865	3044
34061	25645	12927
34062	7748	11106
34063	17671	11440
34065	15352	34654
34070	24639	29504
34072	2406	10060
34074	2654	37113
34076	32025	15287
34077	25799	36811
34079	33643	43804
34080	14292	23451
34083	38752	49039
34084	30038	2579
34089	28024	24514
34091	18569	8065
34092	44225	6978
34095	40737	30453
34096	5086	41498
34097	16301	29928
34101	26439	700
34102	22464	30104
34103	19019	39381
34107	3958	28849
34108	6257	11916
34110	1276	35245
34112	35675	13297
34113	41754	44039
34114	9085	13112
34115	7101	19333
34117	13719	22
34120	9950	45500
34122	15477	17248
34124	28248	15025
34125	46671	30912
34126	24071	39580
34130	39337	3388
34131	33590	39910
34132	2513	23609
34134	30518	40627
34135	48181	43110
34138	48426	37969
34141	35141	43055
34142	18973	29041
34144	26761	4396
34145	30020	34531
34148	23785	35758
34149	48072	1418
34154	24102	1193
34157	43348	43618
34158	45567	30735
34159	26364	10877
34160	31160	19728
34164	48217	48921
34167	9941	32870
34168	9902	42034
34169	4102	47833
34171	32342	33788
34172	5938	38373
34175	23113	41268
34177	35904	5059
34180	32880	11403
34182	18619	32402
34183	7910	10744
34184	48208	7409
34185	49689	3239
34186	43008	45425
34188	49776	9266
34194	12197	43265
34195	48945	22444
34197	46734	15032
34199	29059	21283
34201	23726	4037
34202	42891	39224
34205	8104	13651
34208	9782	41427
34209	45164	46680
34214	37968	20493
34217	44151	7586
34218	18738	20706
34219	39079	40519
34220	42805	15604
34225	10248	20171
34227	7826	48165
34230	15335	42144
34233	936	35030
34234	40582	28520
34236	1023	37460
34239	10018	8543
34241	32519	3451
34242	7282	28767
34243	26236	38117
34244	36913	12825
34245	40403	49601
34246	21651	10527
34250	2093	44373
34252	3209	21194
34253	11610	27335
34255	18021	33052
34260	21272	472
34262	28126	38103
34269	10910	21128
34270	30535	18024
34272	4697	20905
34273	15392	12402
34275	23024	3673
34276	42561	2132
34278	46937	43819
34282	19523	12285
34283	30336	35746
34285	9453	28049
34288	7358	38216
34290	43129	30706
34292	8000	30901
34294	28356	37574
34296	44558	8190
34297	3335	31540
34298	4609	31432
34299	40723	27048
34300	14067	24162
34302	11444	35810
34303	18016	21372
34304	2162	1718
34305	38474	41038
34307	12650	574
34309	38905	24140
34312	42905	22729
34314	17049	41006
34316	623	37454
34317	13402	24178
34318	36074	4799
34321	22862	12906
34323	33951	16094
34324	46877	28985
34325	6069	15320
34328	17499	2552
34329	42439	10279
34333	16187	45488
34335	41523	39427
34336	21663	30300
34337	31311	44565
34338	6875	17073
34342	8286	30204
34344	21832	38317
34349	20693	18105
34350	37375	12186
34351	31585	12301
34352	5052	40422
34353	13462	40162
34355	24423	28978
34357	47895	14372
34358	12370	805
34359	25401	7473
34362	14224	25931
34363	916	10894
34371	34810	11652
34372	47748	40781
34374	40623	43970
34375	23439	33987
34376	49	47138
34377	39145	25876
34378	35104	36068
34385	23959	12023
34388	11985	21489
34389	39827	3018
34390	9225	45054
34395	30048	21584
34398	9462	15562
34399	197	37257
34401	23716	23867
34403	21509	11058
34405	32947	33257
34409	42122	6699
34411	6591	49748
34412	15867	42327
34413	36076	37063
34414	797	34667
34415	23606	3869
34416	20415	38753
34418	10527	200
34419	18572	23207
34422	43106	19431
34423	15018	29861
34426	3037	44436
34428	18163	16242
34429	13333	10083
34430	27135	40925
34432	41316	30733
34434	10613	20745
34439	46748	16117
34441	36570	25313
34442	45063	5288
34443	36927	38777
34444	26707	45038
34445	11694	17854
34446	42479	11466
34447	21351	43544
34448	14931	35459
34449	34290	3751
34450	39299	42534
34451	14920	47034
34455	34626	24934
34458	29171	16461
34459	3917	20024
34460	3853	30240
34462	750	41949
34465	23582	45560
34466	2270	19327
34468	11680	28534
34470	37595	49133
34476	25072	24581
34477	23345	26340
34478	21807	7650
34479	41798	36101
34480	42148	12287
34482	47129	29963
34485	18344	3843
34486	35913	26657
34489	46986	1226
34490	12308	33989
34491	20264	40530
34495	40177	7024
34496	37521	917
34498	46777	20460
34499	3503	26567
34500	45451	16402
34502	25660	33764
34504	3190	780
34505	28661	39761
34510	31604	14607
34513	22103	8436
34519	26487	28143
34520	36302	13753
34521	12696	29320
34523	17975	8030
34524	39614	9601
34527	17507	34967
34528	5088	25150
34531	21288	4528
34532	9253	26057
34533	46215	32367
34535	40042	42188
34539	43373	23739
34540	28105	30341
34542	14564	14623
34544	44902	47121
34546	46432	44046
34547	284	45480
34548	16464	47808
34552	49796	17091
34553	2553	7096
34554	40607	47116
34555	18829	32101
34556	1688	45930
34557	20252	2321
34558	5323	20586
34560	40846	42312
34561	35022	47193
34563	35280	10977
34564	39230	16809
34565	29240	18523
34567	47461	17409
34568	35549	21718
34571	10457	46308
34572	44567	12042
34573	33119	22320
34574	33788	49276
34575	47954	5665
34577	44046	18344
34584	36286	35800
34585	10533	6966
34586	4116	18842
34587	28780	27581
34588	45172	47770
34591	22057	15146
34594	7444	628
34597	19978	37194
34598	32284	14688
34599	16942	8936
34602	26176	9949
34605	13752	40177
34606	7789	12616
34607	16638	38851
34608	8628	27491
34610	46583	47921
34614	25740	8100
34618	20097	28083
34619	3383	20932
34621	31444	44221
34622	23917	3199
34624	5590	38299
34625	31605	14461
34629	36218	11113
34630	42064	45746
34631	5854	33544
34633	48917	7636
34636	20523	32360
34637	14384	33107
34638	10786	25871
34640	9043	28075
34642	40884	38360
34644	8968	6305
34647	3577	5406
34651	27392	5821
34652	17193	18976
34653	37163	25816
34654	47131	35940
34659	36170	28018
34661	48506	23025
34666	47321	21176
34667	36190	35881
34672	25714	38442
34673	33578	46797
34675	46307	33326
34678	36199	29676
34680	30447	26169
34681	7554	17341
34682	30189	37519
34683	43403	10724
34687	38391	11992
34688	21396	2851
34689	49635	38328
34692	19499	4879
34694	43713	40960
34695	6372	47568
34696	45071	35556
34698	32491	22705
34703	9857	16649
34706	32598	29020
34709	42834	1848
34710	24218	37824
34712	4367	27248
34716	40010	37277
34717	46226	40660
34718	40648	33805
34720	27504	10092
34723	8559	10921
34725	26823	13548
34727	3799	48780
34728	47394	18548
34730	46656	27087
34731	6629	33886
34733	27660	8118
34734	6853	7129
34738	41170	35324
34742	15398	28300
34743	45769	38353
34744	2050	34517
34745	7359	9243
34748	105	28541
34751	36631	21338
34752	26081	12062
34755	28455	47533
34756	3553	35637
34757	17930	27817
34759	8190	25121
34760	26453	6620
34768	25061	14482
34769	47882	39544
34770	5285	18488
34771	43463	41336
34772	10609	28085
34776	11677	46242
34777	26872	37122
34780	20828	21979
34781	45670	49385
34782	34592	31520
34783	34156	35064
34785	49347	31649
34788	3941	20713
34789	34129	13045
34790	41355	12610
34791	25359	29219
34792	8030	40638
34794	25086	25192
34795	6931	32899
34796	40856	19761
34797	37791	4871
34799	31573	31559
34800	12677	41148
34802	23035	32117
34815	13395	35958
34817	26569	6912
34818	46516	36083
34820	9337	26722
34821	23137	48707
34822	49479	30080
34824	43542	33760
34826	28548	39859
34828	40773	7237
34830	48860	14810
34834	36967	31791
34836	25344	24955
34838	16544	27609
34839	27143	34031
34843	1689	11221
34846	12458	12030
34847	7154	15138
34848	187	44442
34849	22778	34563
34852	783	38818
34853	11472	46685
34858	29983	29012
34859	30231	31707
34860	15019	20671
34862	4021	5995
34863	14785	10758
34869	30543	48157
34871	28204	36772
34873	15105	5865
34875	7011	43718
34876	5128	18517
34878	32176	6562
34879	31291	12728
34880	14167	1509
34881	33426	31481
34886	17631	32957
34888	37055	39040
34889	46532	31990
34890	36200	25966
34892	3492	14817
34899	49674	6095
34902	21607	49022
34904	1647	46761
34905	31501	43613
34909	24089	25713
34910	39271	46516
34912	39615	11788
34913	10707	3698
34918	27101	4022
34919	12279	29370
34920	34818	11295
34921	28916	3661
34923	28676	5009
34924	47382	14120
34925	28163	34848
34926	29419	12652
34927	49814	38799
34931	18025	48529
34933	35527	47856
34934	15595	31405
34939	28052	26751
34941	33755	40
34946	32169	49424
34947	30175	11441
34948	27676	10423
34950	22564	49652
34955	22758	8089
34957	42485	78
34958	20918	43737
34959	39522	7651
34960	2144	26923
34962	36189	38303
34964	29929	31119
34965	46124	29200
34968	26674	39097
34969	24009	9955
34970	44397	12170
34971	48581	2157
34972	37421	12745
34973	29615	44941
34980	2264	7065
34982	13618	12173
34983	22359	42217
34984	14559	21161
34986	8704	32897
34989	17664	22560
34990	6563	43743
34991	40351	45657
34993	3559	35063
34994	23361	12691
34995	13652	47139
35000	6280	28949
35002	38958	10517
35003	30886	36305
35009	2914	43860
35010	41533	28060
35015	19532	44706
35017	6153	23415
35018	45202	37022
35021	23419	7844
35024	29474	46356
35027	11833	24597
35035	2815	29242
35037	8188	17392
35044	21294	32803
35045	23134	49985
35048	26614	39956
35049	28717	49291
35050	46555	21143
35051	41218	5144
35053	43426	8678
35054	12306	48378
35055	42742	39941
35057	11231	41377
35060	49743	45981
35061	5533	4015
35063	26125	39937
35064	37770	47773
35065	19028	5526
35066	25912	29976
35068	32963	7998
35071	10929	12272
35072	35967	39828
35073	39244	44193
35074	27731	35132
35077	23235	41526
35078	48643	48384
35085	19347	26349
35086	38464	49480
35087	1459	22507
35090	42591	25549
35091	33097	49626
35094	12704	548
35095	43682	25003
35096	32172	42100
35100	25	3094
35101	40247	10501
35102	39062	40438
35103	2598	43625
35104	44614	19484
35108	44972	47760
35110	44062	19777
35112	1686	13071
35113	1990	14355
35115	2253	11985
35116	16120	24316
35117	17820	4305
35118	47624	38996
35119	41963	49711
35122	15796	46166
35123	22683	33972
35125	11487	43824
35128	5917	20173
35129	13214	48673
35130	36907	41043
35132	9416	26514
35133	2690	14312
35134	45852	13418
35137	5797	46019
35138	26366	14653
35139	25259	34692
35142	48790	3940
35144	22572	45624
35145	28144	21774
35147	28488	16250
35148	12698	18130
35151	39166	29877
35152	45628	13183
35155	12861	31334
35156	37373	47403
35158	41095	41144
35162	46635	46285
35163	26963	47951
35164	39907	11575
35165	48005	46584
35166	1888	23807
35168	33781	34082
35170	26266	29513
35173	18043	10162
35174	48379	33579
35177	2645	38992
35178	3359	22205
35179	6856	42531
35180	1730	3020
35181	35903	10484
35182	48427	8491
35183	20783	23902
35185	38541	13740
35186	36928	20109
35187	14848	15210
35188	43894	15257
35191	38384	39000
35194	36503	10314
35196	29844	49833
35200	918	33263
35201	44394	7047
35202	8551	22678
35205	7000	5705
